_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,relevance,relevance:confidence,description,domain,domain_logo_url,link,name,query,relevance_gold,result_position,updatedat
766426796,false,finalized,3,8/5/2015 19:22:49,"0
1","0.6596
0.3404","2011.  Centers for Disease Control and Prevention (CDC).  PRAMS, the Pregnancy Risk Assessment Monitoring System, is a surveillance system collecting state-specific, population-based data on maternal attitudes and experiences before, during, and shortly after pregnancy. It is a collaborative project of the Centers for Disease Control and Prevention (CDC) and state health departments.  PRAMS provides data for state health officials to use to improve the health of mothers and infants. PRAMS topics include abuse, alcohol use, contraception, breastfeeding, mental health, morbidity, obesity, preconception health, pregnancy history, prenatal-care, sleep behavior, smoke exposure, stress, tobacco use, WIC, Medicaid, infant health, and unintended pregnancy.",chronicdata.cdc.gov,http://chronicdata.cdc.gov/api/assets/70C53E42-3717-431A-816E-647F961A1BC9,https://chronicdata.cdc.gov/view/f9kj-qway,CDC PRAMStat Data for 2011,sleep,,1,None
766426797,false,finalized,3,8/5/2015 19:12:10,0,1.0,"2009. Centers for Disease Control and Prevention (CDC). PRAMS, the Pregnancy Risk Assessment Monitoring System, is a surveillance system collecting state-specific, population-based data on maternal attitudes and experiences before, during, and shortly after pregnancy. It is a collaborative project of the Centers for Disease Control and Prevention (CDC) and state health departments. PRAMS provides data for state health officials to use to improve the health of mothers and infants. PRAMS topics include abuse, alcohol use, contraception, breastfeeding, mental health, morbidity, obesity, preconception health, pregnancy history, prenatal-care, sleep behavior, smoke exposure, stress, tobacco use, WIC, Medicaid, infant health, and unintended pregnancy. Data will be updated annually as it becomes available.",chronicdata.cdc.gov,http://chronicdata.cdc.gov/api/assets/70C53E42-3717-431A-816E-647F961A1BC9,https://chronicdata.cdc.gov/view/famv-8rpe,CDC PRAMStat Data for 2009,sleep,,2,None
766426798,false,finalized,3,8/5/2015 19:25:13,0,1.0,"2008. Centers for Disease Control and Prevention (CDC). PRAMS, the Pregnancy Risk Assessment Monitoring System, is a surveillance system collecting state-specific, population-based data on maternal attitudes and experiences before, during, and shortly after pregnancy. It is a collaborative project of the Centers for Disease Control and Prevention (CDC) and state health departments. PRAMS provides data for state health officials to use to improve the health of mothers and infants. PRAMS topics include abuse, alcohol use, contraception, breastfeeding, mental health, morbidity, obesity, preconception health, pregnancy history, prenatal-care, sleep behavior, smoke exposure, stress, tobacco use, WIC, Medicaid, infant health, and unintended pregnancy. Data will be updated annually as it becomes available.",chronicdata.cdc.gov,http://chronicdata.cdc.gov/api/assets/70C53E42-3717-431A-816E-647F961A1BC9,https://chronicdata.cdc.gov/view/qyhn-x24m,CDC PRAMStat Data for 2008,sleep,,3,None
766426799,false,finalized,3,8/6/2015 19:03:19,0,1.0,"2002.  Centers for Disease Control and Prevention (CDC). PRAMS, the Pregnancy Risk Assessment Monitoring System, is a surveillance system collecting state-specific, population-based data on maternal attitudes and experiences before, during, and shortly after pregnancy. It is a collaborative project of the Centers for Disease Control and Prevention (CDC) and state health departments. PRAMS provides data for state health officials to use to improve the health of mothers and infants. PRAMS topics include abuse, alcohol use, contraception, breastfeeding, mental health, morbidity, obesity, preconception health, pregnancy history, prenatal-care, sleep behavior, smoke exposure, stress, tobacco use, WIC, Medicaid, infant health, and unintended pregnancy. Data will be updated annually as it becomes available.",chronicdata.cdc.gov,http://chronicdata.cdc.gov/api/assets/70C53E42-3717-431A-816E-647F961A1BC9,https://chronicdata.cdc.gov/view/8jdy-qyv6,CDC PRAMStat Data for 2002,sleep,,4,None
766426800,false,finalized,3,8/5/2015 19:54:18,"1
2","0.656
0.344","1997-2013. Substance Abuse and Mental Health Services Administration (SAMHSA). Synar Reports: Youth Tobacco Sales. Policy – Youth Tobacco Sales. SAMHSA’s Synar Report on Youth Tobacco Sales presents findings on compliance of the Synar Amendment aimed at decreasing youth access to tobacco, and reviews progress in enforcing State youth tobacco access laws and in reducing the percentage of retailers selling tobacco products to minors.",chronicdata.cdc.gov,http://chronicdata.cdc.gov/api/assets/70C53E42-3717-431A-816E-647F961A1BC9,https://chronicdata.cdc.gov/view/ips8-cb99,SAMHSA Synar Reports: Youth Tobacco Sales,youth,,0,None
766426801,false,finalized,3,8/5/2015 19:22:25,"2
1","0.682
0.318","1997-2013. Substance Abuse and Mental Health Services Administration (SAMHSA). Synar Reports: Youth Tobacco Sales. Policy – Youth Tobacco Sales. SAMHSA’s Synar Report on Youth Tobacco Sales presents findings on compliance of the Synar Amendment aimed at decreasing youth access to tobacco, and reviews progress in enforcing State youth tobacco access laws and in reducing the percentage of retailers selling tobacco products to minors.",chronicdata.cdc.gov,http://chronicdata.cdc.gov/api/assets/70C53E42-3717-431A-816E-647F961A1BC9,https://chronicdata.cdc.gov/d/yaba-nz92,SAMHSA Synar Reports: Youth Tobacco Sales,youth,,1,2015-03-26T17:03:08.000Z
766426802,false,finalized,3,8/5/2015 19:11:00,"1
2","0.6636
0.3364","1995-2015. Centers for Disease Control and Prevention (CDC). State Tobacco Activities Tracking and Evaluation (STATE) System. Legislation—Youth Access. The STATE System houses current and historical state-level legislative data on tobacco use prevention and control policies.  Data are reported on a quarterly basis. Data include information related to restrictions, enforcement and penalties associated with the sale of cigarettes to youth through retail sales and vending machines.",chronicdata.cdc.gov,http://chronicdata.cdc.gov/api/assets/70C53E42-3717-431A-816E-647F961A1BC9,https://chronicdata.cdc.gov/view/cnjc-dies,CDC STATE System Tobacco Legislation - Youth Access,youth,,2,None
766426803,false,finalized,3,8/5/2015 19:03:40,"1
3","0.6504
0.3496","1999-2013.  Centers for Disease Control and Prevention (CDC). State Tobacco Activities Tracking and Evaluation (STATE) System.  YTS Data.  The YTS was developed to provide states with comprehensive data on both middle school and high school students regarding tobacco use, exposure to environmental tobacco smoke, smoking cessation, school curriculum, minors' ability to purchase or otherwise obtain tobacco products, knowledge and attitudes about tobacco, and familiarity with pro-tobacco and anti-tobacco media messages.  The YTS uses a two-stage cluster sample design to produce representative samples of students in middle schools (grades 6–8) and high schools (grades 9–12).  The data for the STATE System were extracted from Youth Tobacco Surveys from participating states.  Tobacco topics included are cigarette smoking prevalence, cigarette smoking frequency, smokeless tobacco products prevalence and quit attempts.",chronicdata.cdc.gov,http://chronicdata.cdc.gov/api/assets/70C53E42-3717-431A-816E-647F961A1BC9,https://chronicdata.cdc.gov/view/qzje-id4b,Youth Tobacco Survey (YTS) Data,youth,,3,None
766426804,false,finalized,3,8/5/2015 19:33:36,"0
1","0.6643
0.3357","1995-2015. Centers for Disease Control and Prevention (CDC). State Tobacco Activities Tracking and Evaluation (STATE) System. Legislation—Preemption. The STATE System houses current and historical state-level legislative data on tobacco use prevention and control policies. Data are reported on a quarterly basis. Data include information related to summary state preemption of more stringent local laws on advertising, smokefree indoor air, youth access and licensure.",chronicdata.cdc.gov,http://chronicdata.cdc.gov/api/assets/70C53E42-3717-431A-816E-647F961A1BC9,https://chronicdata.cdc.gov/view/fdc4-fara,CDC STATE System Tobacco Legislation - Preemption Summary,youth,,4,None
766426805,false,finalized,3,8/5/2015 19:32:43,"3
2","0.6432
0.3568","1995-2015. Centers for Disease Control and Prevention (CDC). State Tobacco Activities Tracking and Evaluation (STATE) System.  Legislation-Tax. The STATE System houses current and historical state-level legislative data on tobacco use prevention and control policies. Data are reported on a quarterly basis. Data include state taxes on combustible, non-combustible (smokeless) tobacco products, and tax stamps. Combustible tobacco products include cigarettes, cigars, little cigars, pipe tobacco, and roll-your-own tobacco. Non-combustible tobacco products include snus, moist snuff, dry snuff, chewing tobacco, and dissolvables. Tax stamps are on packs of cigarettes.",chronicdata.cdc.gov,http://chronicdata.cdc.gov/api/assets/70C53E42-3717-431A-816E-647F961A1BC9,https://chronicdata.cdc.gov/view/xs9e-dvj8,CDC STATE System Tobacco Legislation - Tax,tobacco,,0,None
766426806,false,finalized,3,8/5/2015 19:51:18,"3
1","0.6625
0.3375","2001-2011. The GSPS was initiated in 2000 to collect information on tobacco use, knowledge and attitudes of school personnel toward tobacco, existence and effectiveness of tobacco control policies in schools, and training and materials available for implementing tobacco prevention and control interventions.",chronicdata.cdc.gov,http://chronicdata.cdc.gov/api/assets/70C53E42-3717-431A-816E-647F961A1BC9,https://chronicdata.cdc.gov/view/yuuk-gchr,Global Tobacco Surveillance System (GTSS) - Global School Personnel Survey (GSPS),tobacco,,1,None
766426807,false,finalized,3,8/5/2015 19:33:57,"2
3","0.6884
0.3116","1999-2014. National Association of Attorneys General (NAAG). Policy—Tobacco Settlement Payments. The National Association of Attorneys General (NAAG) provides Tobacco Settlement Revenue data for 46 states participating in the Master Settlement Agreement (MSA) with the four largest tobacco companies in the United States.  Data are reported on an annual basis.  Four states (Florida, Minnesota, Mississippi and Texas) provide the STATE System their Tobacco Settlement Revenue data independently.",chronicdata.cdc.gov,http://chronicdata.cdc.gov/api/assets/70C53E42-3717-431A-816E-647F961A1BC9,https://chronicdata.cdc.gov/view/76c3-363y,NAAG Tobacco Settlement Payments,tobacco,,2,None
766426808,false,finalized,3,8/5/2015 19:20:06,"3
2","0.6643
0.3357","1997-2013. Substance Abuse and Mental Health Services Administration (SAMHSA). Synar Reports: Youth Tobacco Sales. Policy – Youth Tobacco Sales. SAMHSA’s Synar Report on Youth Tobacco Sales presents findings on compliance of the Synar Amendment aimed at decreasing youth access to tobacco, and reviews progress in enforcing State youth tobacco access laws and in reducing the percentage of retailers selling tobacco products to minors.",chronicdata.cdc.gov,http://chronicdata.cdc.gov/api/assets/70C53E42-3717-431A-816E-647F961A1BC9,https://chronicdata.cdc.gov/view/ips8-cb99,SAMHSA Synar Reports: Youth Tobacco Sales,tobacco,,3,None
766426809,false,finalized,3,8/5/2015 19:31:15,"2
3","0.6507
0.3493","2008-2012. Centers for Disease Control and Prevention (CDC).   Office on Smoking and Health (OSH) – Global Tobacco Surveillance System (GTSS) - Global Adult Tobacco Survey (GATS).    The Global Adult Tobacco Survey (GATS) is the global standard to systematically monitor adult tobacco use and track key tobacco control indicators. GATS is a nationally representative household survey of adults 15 years of age or older, using a standard protocol. It is intended to generate comparable data within and across countries. GATS enhances countries' capacity to design, implement and evaluate tobacco control interventions.",chronicdata.cdc.gov,http://chronicdata.cdc.gov/api/assets/70C53E42-3717-431A-816E-647F961A1BC9,https://chronicdata.cdc.gov/view/pgs6-wvb7,Global Tobacco Surveillance System (GTSS) - Global Adult Tobacco Survey (GATS),tobacco,,4,None
766426810,false,finalized,3,8/5/2015 19:59:51,"0
1","0.6662
0.3338","2011.  Centers for Disease Control and Prevention (CDC).  PRAMS, the Pregnancy Risk Assessment Monitoring System, is a surveillance system collecting state-specific, population-based data on maternal attitudes and experiences before, during, and shortly after pregnancy. It is a collaborative project of the Centers for Disease Control and Prevention (CDC) and state health departments.  PRAMS provides data for state health officials to use to improve the health of mothers and infants. PRAMS topics include abuse, alcohol use, contraception, breastfeeding, mental health, morbidity, obesity, preconception health, pregnancy history, prenatal-care, sleep behavior, smoke exposure, stress, tobacco use, WIC, Medicaid, infant health, and unintended pregnancy.",chronicdata.cdc.gov,http://chronicdata.cdc.gov/api/assets/70C53E42-3717-431A-816E-647F961A1BC9,https://chronicdata.cdc.gov/view/f9kj-qway,CDC PRAMStat Data for 2011,stress,,0,None
766426811,false,finalized,3,8/5/2015 19:03:40,"0
1","0.6851
0.3149","2009. Centers for Disease Control and Prevention (CDC). PRAMS, the Pregnancy Risk Assessment Monitoring System, is a surveillance system collecting state-specific, population-based data on maternal attitudes and experiences before, during, and shortly after pregnancy. It is a collaborative project of the Centers for Disease Control and Prevention (CDC) and state health departments. PRAMS provides data for state health officials to use to improve the health of mothers and infants. PRAMS topics include abuse, alcohol use, contraception, breastfeeding, mental health, morbidity, obesity, preconception health, pregnancy history, prenatal-care, sleep behavior, smoke exposure, stress, tobacco use, WIC, Medicaid, infant health, and unintended pregnancy. Data will be updated annually as it becomes available.",chronicdata.cdc.gov,http://chronicdata.cdc.gov/api/assets/70C53E42-3717-431A-816E-647F961A1BC9,https://chronicdata.cdc.gov/view/famv-8rpe,CDC PRAMStat Data for 2009,stress,,1,None
766426812,false,finalized,3,8/5/2015 19:32:50,"0
2","0.6586
0.3414","2008. Centers for Disease Control and Prevention (CDC). PRAMS, the Pregnancy Risk Assessment Monitoring System, is a surveillance system collecting state-specific, population-based data on maternal attitudes and experiences before, during, and shortly after pregnancy. It is a collaborative project of the Centers for Disease Control and Prevention (CDC) and state health departments. PRAMS provides data for state health officials to use to improve the health of mothers and infants. PRAMS topics include abuse, alcohol use, contraception, breastfeeding, mental health, morbidity, obesity, preconception health, pregnancy history, prenatal-care, sleep behavior, smoke exposure, stress, tobacco use, WIC, Medicaid, infant health, and unintended pregnancy. Data will be updated annually as it becomes available.",chronicdata.cdc.gov,http://chronicdata.cdc.gov/api/assets/70C53E42-3717-431A-816E-647F961A1BC9,https://chronicdata.cdc.gov/view/qyhn-x24m,CDC PRAMStat Data for 2008,stress,,2,None
